ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Toba-136_littlequantityfew-2,,Toba,136_littlequantityfew,saq 'amaqtaq,saq 'amaqtaq,s a q + ʔ a m a q t a q,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3099 1406 6368,,,"['not', 'much']"
Toba-136_littlequantityfew-3,,Toba,136_littlequantityfew,qapiolqa,qapiolqa,q a p j o l q a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1406 214,,,[]
Toba-147_muchmany-1,,Toba,147_muchmany,amaqtaq,amaqtaq,a m a q t a q,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2653,,,[]
Toba-147_muchmany-2,,Toba,147_muchmany,qalota,qalota,q a l o t a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,217,,,[]
Toba-147_muchmany-3,,Toba,147_muchmany,lapa,lapa,l a p a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3431,,,[]
Toba-147_muchmany-4,,Toba,147_muchmany,sa qoue,sa qoue,s a + q o w e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3099 2654,,,"['not', 'few']"
Toba-39_sit-1,,Toba,39_sit,nso'ooñi,n+so'oo+ñi,n + s o ʔ oː + ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 2138 2132,,,"['_:3sg', 'sit', '_:dir']"
Toba-39_sit-2,,Toba,39_sit,nca'aañi,n+ca'aa+ñi,n + k a ʔ aː + ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 4395 2132,,,"['_:3sg', 'stay', '_:dir']"
Toba-39_sit-3,,Toba,39_sit,ñiguiñi,ñ+igui+ñi,ɲ i + g i + ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6371 1415 2132,,,"['stay', '_:loc', '_:dir']"
Toba-39_sit-4,,Toba,39_sit,neteu'a,n+ete+u'a,n e + t e + u ʔ a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 1414 2800,,,"['stay', '_:asp', '_:loc']"
Toba-35_spider-1,,Toba,35_spider,palachiyaxa,palachiyaxa,p a l a tʃ i ʒ a ʁ a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2148,,,[]
Toba-126_liedown-1,,Toba,126_liedown,nnan,n+nan,n + n a n,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 5765,,,"['_:3p.al', 'lie']"
Toba-126_liedown-2,,Toba,126_liedown,nlaxaañi,n+laxa+a+ñi,n + l a ʁ a + a ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 258 257 2132,,,"['_:3p.al', 'stretch', '_:dir']"
Toba-126_liedown-3,,Toba,126_liedown,lapaxasoxon,la+paxa+soxon,l a p a ʁ a + s o ʁ o n,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2051 6379 258,,,"['extend', '_:vblz']"
Toba-126_liedown-4,,Toba,126_liedown,ica'aalec,i+ca'aa+lec,i + k a ʔ aː + l e k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1966 4395 5449,,,"['_:3sg', 'stay', '_:loc']"
Toba-132_float-1,,Toba,132_float,dalliqui,da+lliqui,d a + ʎ i k i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1269 5982,,,"['_:3A', 'float']"
Toba-128_flea-1,,Toba,128_flea,pioq lalaxat,pioq l+alaxat,p j o q + l + a l a ʁ a t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,287 6 290,,,"['dog', '_:poss', 'insect']"
Toba-166_deer-1,,Toba,166_deer,"chigaxango, choxol",chigaxango,tʃ i g a ʁ a n g o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,295,,,[]
Toba-166_deer-2,,Toba,166_deer,"chigaxango, choxol",choxol,tʃ o ʁ o l,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6384,,,[]
Toba-42_hairhead-1,,Toba,42_hairhead,"laue, qoue",l+aue,l + a w e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2207 2208,,,"['_:poss', 'hair']"
Toba-42_hairhead-2,,Toba,42_hairhead,"laue, qoue",qoue,q o w e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2728 2208,,,[]
Toba-254_penis-1,,Toba,254_penis,"nco'ue', napat, logoxoshit, namo",n+co'ue',n + k o ʔ w e ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 23,,,"['_:poss', 'penis']"
Toba-254_penis-2,,Toba,254_penis,"nco'ue', napat, logoxoshit, namo",n+apat,n + a p a t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 499,,,"['_:poss', 'flesh']"
Toba-254_penis-3,,Toba,254_penis,"nco'ue', napat, logoxoshit, namo",logo+xo+shit,l o g o + ʁ o ʃ i t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,792 6389 1514,,,"['clothes', '_:nmlz']"
Toba-254_penis-4,,Toba,254_penis,"nco'ue', napat, logoxoshit, namo",n+amo,n + a m o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 793,,,"['_:poss', 'penis']"
Toba-201_testicle-1,,Toba,201_testicle,"lola, logoxoshi'te",lo+la,l o + l a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,5437 4711,,,"['_:poss', 'testicle']"
Toba-201_testicle-2,,Toba,201_testicle,"lola, logoxoshi'te",logo+xo+shi'+te,l o g o + ʁ o ʃ i ʔ t + e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,792 6390 2755 5284,,,"['relative', '_:nmlz', '_:fem']"
Toba-124_bed-1,,Toba,124_bed,"lmala', l'ochaxala', lacana, n'ochaqchitaxala', lalolaxala'",l+mala',l + m a + l a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2230,,,"['_:poss', 'place', '_:loc']"
Toba-124_bed-2,,Toba,124_bed,"lmala', l'ochaxala', lacana, n'ochaqchitaxala', lalolaxala'",l+'och+axa+la',l + ʔ o tʃ + a ʁ a + l a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2230 2231 4987 6393,,,"['_:poss', 'sleep', '_:nmlz', '_:loc']"
Toba-124_bed-3,,Toba,124_bed,"lmala', l'ochaxala', lacana, n'ochaqchitaxala', lalolaxala'",l+acan+a,l + a k a n a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2230 2229 6394,,,"['_:poss', 'bed']"
Toba-124_bed-4,,Toba,124_bed,"lmala', l'ochaxala', lacana, n'ochaqchitaxala', lalolaxala'",n+'och+aqchit+axa+la',n + ʔ o tʃ + a q tʃ i t + a ʁ a + l a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 2231 2469 4987 6393,,,"['_:3p.al', 'sleep', '_:caus', '_:nmlz', '_:loc']"
Toba-124_bed-5,,Toba,124_bed,"lmala', l'ochaxala', lacana, n'ochaqchitaxala', lalolaxala'",l+alolaxa+la',l + a l o l a + ʁ a + l a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2230 2232 2233 6393,,,"['_:poss', 'ill', '_:nmlz', '_:loc']"
Toba-143_plantvb-1,,Toba,143_plantvb,"ỹaañi, i'ayiñi",ỹ+aan+i,j + aː n + ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2133 3494 2766,,,"['_:3sg', 'put', '_:dir']"
Toba-143_plantvb-2,,Toba,143_plantvb,"ỹaañi, i'ayiñi",i+'ad+iñi,i + ʔ a d + i ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1966 4909 6395 2132,,,"['_:3sg', 'bury', '_:dir']"
Toba-123_burnvbintrans-1,,Toba,123_burnvbintrans,'edoigui,'ed+o+igui,ʔ e d + o i g i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2238 330 464,,,"['burn', '_:loc']"
Toba-123_burnvbintrans-2,,Toba,123_burnvbintrans,ỹavic,ỹ+avic,j + a ʋ i k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2790 325,,,"['_:3sg', 'burn']"
Toba-123_burnvbintrans-3,,Toba,123_burnvbintrans,nalaqaashiguem,nalaqaa+shiguem,n a l a q aː + ʃ i g e m,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,327 2268,,,"['burn', '_:dir']"
Toba-158_nine-1,,Toba,158_nine,noueeue,noueeue,n o w eː w e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3509,,,[]
Toba-156_seven-1,,Toba,156_seven,siete,siete,s j e t e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,847,,,[]
Toba-169_knife-1,,Toba,169_knife,lailonec,la+ilonec,l a + i l o n e k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6408 6409,,,"['_:poss', 'knife']"
Toba-169_knife-2,,Toba,169_knife,lpelgaxanaxat,l+pelg+axan+axat,l + p e l g + a ʁ a n + a ʁ a t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6 342 4055 1574,,,"['_:poss', 'cut', '_:val', '_:nmlz']"
Toba-169_knife-3,,Toba,169_knife,laicaua laỹi,laicaua l+aỹi,l ai k a w a + l + a j i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,508 6 6410,,,"['iron', '_:poss', 'side']"
Toba-170_needle-1,,Toba,170_needle,lqana,l+qana,l + q a n a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6 1596,,,"['_:poss', 'needle']"
Toba-155_six-1,,Toba,155_six,sais,sais,s ai s,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,5468,,,[]
Toba-209_oldman-1,,Toba,209_oldman,ỹaxaiqui,ỹaxaiqui,j a ʁ ai k i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,355,,,[]
Toba-159_cook-1,,Toba,159_cook,deuoshi,de+uosh+i,d e + w o ʃ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1269 378 1697,,,"['_:3sg', 'cook']"
Toba-210_oldwoman-1,,Toba,210_oldwoman,ỹaxaina',ỹaxaina',j a ʁ ai n a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6035,,,[]
Toba-142_sap-1,,Toba,142_sap,nate,n+ate,n a t e,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 906,,,[]
Toba-36_spiderweb-1,,Toba,36_spiderweb,l'oxonec,na l+'oxon+ec ana palachiyaxa,n a + l + ʔ o ʁ o n + e k + a n a + p a l a tʃ i ʒ a ʁ a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6 5105 2876,,,"['_:det', '_:poss', 'weave', '_:nmlz', '_:det', 'spider']"
Toba-160_fox-1,,Toba,160_fox,"huaxaỹaxa, qa'alaq",huaxaỹaxa,w a ʁ a j a ʁ a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,940,,,[]
Toba-160_fox-2,,Toba,160_fox,"huaxaỹaxa, qa'alaq",qa'alaq,q a ʔ a l a q,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,4497,,,[]
Toba-131_insect-1,,Toba,131_insect,lalaxat,l+alaxat,l + a l a ʁ a t,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6 290,,,"['_:poss', 'insect']"
Toba-131_insect-2,,Toba,131_insect,vioxonaxai,vioxon+axai,ʋ j o ʁ o n + a ʁ ai,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6435 2940,,,"['smell', '_:adj']"
Toba-131_insect-3,,Toba,131_insect,huacho'o,huacho'o,w a tʃ o ʔ o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3953,,,[]
Toba-131_insect-4,,Toba,131_insect,qapaq,qapaq,q a p a q,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,428,,,[]
Toba-2_beehive-1,,Toba,2_beehive,lapa,lapa,l a p a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3431,,,[]
Toba-2_beehive-2,,Toba,2_beehive,huanaic,huanaic,w a n ai k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,3345,,,[]
Toba-40_borntobe-1,,Toba,40_borntobe,"ñiguiñi, ỹañoqchit",ñigui+ñi,ɲ i g i + ɲ i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2339 2339 2132,,,"['be.born', '_:down']"
Toba-121_footprint-1,,Toba,121_footprint,llic,ll+ic,ʎ + i k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,4477 482,,,"['_:poss', 'path/go']"
Toba-144_mute-1,,Toba,144_mute,qaica caua l'aqtaqa,qaica ca+ua l+'aqtaqa,q ai k a + k a + w a + l + ʔ a q t a q a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,2401 3098 2402 6 2404 5883,,,"['_:neg.ex', '_:det', '_:pl', '_:poss', 'speech']"
Toba-134_itch-1,,Toba,134_itch,"deshiqui; chimguilo, nchimdeec",de+shiqui,d e + ʃ i k i,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1269 2423,,,"['_:3sg', 'itch']"
Toba-134_itch-2,,Toba,134_itch,"deshiqui; chimguilo, nchimdeec",chim+gui+lo,tʃ i m + g i + l o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1928 4367 6465,,,"['itch', '_:loc', '_:pl']"
Toba-134_itch-3,,Toba,134_itch,"deshiqui; chimguilo, nchimdeec",n+chim+de+ec,n + tʃ i m + d e + e k,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1 1928 1928 1305,,,"['_:3p.al', 'itch', '_:pl', '_:dir']"
Toba-127_cousin-1,,Toba,127_cousin,lqaỹa l'a,l+qaỹa l+'a,l + q a j a + l + ʔ a,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6 514 6 6474,,,"['_:poss', 'brother', '_:poss', 'other']"
Toba-137_potter-1,,Toba,137_potter,'alhua l'o,'alhua l'o,ʔ a l w a + l + ʔ o,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,6135 5615,,,"['earth', '_:poss', 'master']"
Toba-165_write-1,,Toba,165_write,dedaxan,de+d+axan,d e + d + a ʁ a n,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,1269 4565 4055,,,"['_:3sg', 'write', '_:val']"
Toba-122_altar-1,,Toba,122_altar,lca'atoxola',l+ca'at+oxo+la',l + k a ʔ a t + o ʁ o + l a ʔ,,buckwalter1980;martinez2009;cuneo2009;buckwalter2015c,,,,,4050 5633 4051 6393,,,"['_:poss', 'burn', '_:val', '_:loc']"
Vilela-163_see-1,,Vilela,163_see,ame,ame,a m e,,golluscio2009,,,,,1142,,,[]
Vilela-37_husband-1,,Vilela,37_husband,gima,gima,g i m a,,golluscio2009,,,,,555,,,[]
Vilela-38_wife-1,,Vilela,38_wife,gima,gima,g i m a,,golluscio2009,,,,,28,,,[]
Vilela-139_earthgroundsoil-1,,Vilela,139_earthgroundsoil,balhe,balhe,b a ɬ e,,golluscio2009,,,,,583,,,[]
Vilela-43_leaf-1,,Vilela,43_leaf,niLe,niLe,n i ɬ e,,golluscio2009,,,,,2082,,,[]
Vilela-153_three-1,,Vilela,153_three,nipetwej,nipetwej,n i p e t w ei,,golluscio2009,,,,,125,,,[]
Vilela-146_faradv-1,,Vilela,146_faradv,dah,dah,d a h,,golluscio2009,,,,,1291,,,[]
Vilela-162_drink-1,,Vilela,162_drink,mana,man+a,m a n + a,,golluscio2009,,,,,1298 652,,,"['drink', '_:3sg']"
Vilela-41_fall-1,,Vilela,41_fall,guhe,gu+he,g u + h e,,golluscio2009,,,,,1305 4652,,,"['fall', '_:3sg']"
Vilela-192_grass-1,,Vilela,192_grass,ane,ane,a n e,,golluscio2009,,,,,2108,,,[]
Vilela-135_two-1,,Vilela,135_two,uke,uke,u k e,,golluscio2009,,,,,687,,,[]
Vilela-147_muchmany-1,,Vilela,147_muchmany,owe,owe,o w e,,golluscio2009,,,,,2654,,,[]
Vilela-147_muchmany-2,,Vilela,147_muchmany,otie,otie,o t j e,,golluscio2009,,,,,2654,,,[]
Vilela-147_muchmany-3,,Vilela,147_muchmany,dupe,dupe,d u p e,,golluscio2009,,,,,219,,,[]
Vilela-147_muchmany-4,,Vilela,147_muchmany,rupe,rupe,r u p e,,golluscio2009,,,,,219,,,[]
Vilela-39_sit-1,,Vilela,39_sit,jasi,jasi,j a s i,,golluscio2009,,,,,2138,,,[]
Vilela-126_liedown-1,,Vilela,126_liedown,ilhkite,ilh+k+it+e,i ɬ + k + i t + e,,golluscio2009,,,,,4396 4397 2177 257,,,"['lie.down', 'go', '_:it', '_:3sg']"
Vilela-126_liedown-2,,Vilela,126_liedown,eli,eli,e l i,,golluscio2009,,,,,4396,,,[]
Vilela-128_flea-1,,Vilela,128_flea,pim pim,pimpim,p i m p i m,,golluscio2009,,,,,3460 6499,,,[]
Vilela-166_deer-1,,Vilela,166_deer,sale,sale,s a l e,,golluscio2009,,,,,4410,,,[]
Vilela-42_hairhead-1,,Vilela,42_hairhead,nahu,nahu,n a h u,,golluscio2009,,,,,1510,,,[]
Vilela-169_knife-1,,Vilela,169_knife,alhu,alhu,a ɬ u,,golluscio2009,,,,,6408,,,[]
Vilela-209_oldman-1,,Vilela,209_oldman,inlha,inlha,i n ɬ a,,golluscio2009,,,,,6504,,,[]
Vilela-210_oldwoman-1,,Vilela,210_oldwoman,kilheri,kilheri,k i ɬ e r i,,golluscio2009,,,,,389,,,[]
Vilela-160_fox-1,,Vilela,160_fox,oqol,oqol,o q o l,,golluscio2009,,,,,4497,,,[]
Vilela-211_mule-1,,Vilela,211_mule,mole,mole,m o l e,,golluscio2009,,,,,953,,,[]
Wichi-163_see-1,,Wichi,163_see,wen,wen,w e n,,braunstein2015;suarez2010,,,,,1145,,,[]
Wichi-37_husband-1,,Wichi,37_husband,lach'efwa,la+ch'efwa,l a + tʃˀ e fʷ a,,braunstein2015;suarez2010,,,,,1149 26,,,"['_:poss', 'husband']"
Wichi-38_wife-1,,Wichi,38_wife,lachefwa,la+chefwa,l a + tʃ e fʷ a,,braunstein2015;suarez2010,,,,,1149 29,,,"['_:poss', 'spouse']"
Wichi-138_hear-1,,Wichi,138_hear,ilotey,ilotey,i l o t + ei,,braunstein2015;suarez2010,,,,,6517,,,"['hear', '_:appl']"
Wichi-130_louse-1,,Wichi,130_louse,lha',lha',ɬ a ʔ,,braunstein2015;suarez2010,,,,,2501,,,[]
Wichi-129_dog-1,,Wichi,129_dog,asinoj,asinoj,a s i n o χ,,braunstein2015;suarez2010,,,,,2502,,,[]
Wichi-120_leg-1,,Wichi,120_leg,lheche,lheche,ɬ e tʃ e,,braunstein2015;suarez2010,,,,,571,,,[]
Wichi-125_sleep-1,,Wichi,125_sleep,imo',imo',i m o,,braunstein2015;suarez2010,,,,,1174,,,[]
Wichi-44_feather-1,,Wichi,44_feather,lhafw,lhafw,ɬ a fʷ,,braunstein2015;suarez2010,,,,,2520,,,[]
Wichi-139_earthgroundsoil-1,,Wichi,139_earthgroundsoil,t'entah,t'entah,tˀ e n t a h,,braunstein2015;suarez2010,,,,,6520 6338,,,[]
Wichi-167_yellow-1,,Wichi,167_yellow,ka'te',ka'te',q a ʔ t e,,braunstein2015;suarez2010,,,,,3853,,,[]
Wichi-133_flyvb-1,,Wichi,133_flyvb,wiy'o,wiy'o,w i ˀj o,,braunstein2015;suarez2010,,,,,2535,,,[]
Wichi-164_dust-1,,Wichi,164_dust,hohnat muk,hohnat+muk,h o n̥ a t + m u q,,braunstein2015;suarez2010,,,,,1218 2547,,,"['earth', 'dust']"
Wichi-168_star-1,,Wichi,168_star,kates,kates,q a t e s,,braunstein2015;suarez2010,,,,,605,,,[]
Wichi-145_nearadv-1,,Wichi,145_nearadv,nitufwayey,nitufwayey,n i t u fʷ a j ei,,braunstein2015;suarez2010,,,,,3233,,,[]
Wichi-43_leaf-1,,Wichi,43_leaf,law'ule,law'ule,l a + ˀw u l e,,braunstein2015;suarez2010,,,,,1149 2082,,,"['_:poss', 'leaf']"
Wichi-140_where-1,,Wichi,140_where,ee' ihi,ee' ihi,eː ʔ + i h i,,braunstein2015;suarez2010,,,,,6532 3264,,,"['how', 'in']"
Wichi-141_how-1,,Wichi,141_how,ee' ewuye,ee' ewuye,eː ʔ + e w u j e,,braunstein2015;suarez2010,,,,,3276 6534,,,"['how', '?']"
Wichi-153_three-1,,Wichi,153_three,lajtumfwaya,lajtumfwaya,l a χ t u m fʷ a j a,,braunstein2015;suarez2010,,,,,126 6535,,,[]
Wichi-146_faradv-1,,Wichi,146_faradv,tufwey,tufwey,t u fʷ ei,,braunstein2015;suarez2010,,,,,6536,,,[]
Wichi-162_drink-1,,Wichi,162_drink,iyo',iyo',i j o ʔ,,braunstein2015;suarez2010,,,,,2586,,,[]
Wichi-253_flower-1,,Wichi,253_flower,lhawu,lhawu,ɬ a w u,,braunstein2015;suarez2010,,,,,2099 1300,,,[]
Wichi-41_fall-1,,Wichi,41_fall,nichotcho,ni+chot+cho,n i + tʃ o t + tʃ o,,braunstein2015;suarez2010,,,,,1304 4874 3289,,,"['_:3sg', 'fall', '_:down']"
Wichi-148_short-1,,Wichi,148_short,niptaja,niptaja,n i p t a χ a,,braunstein2015;suarez2010,,,,,5263,,,[]
Wichi-192_grass-1,,Wichi,192_grass,hep,hep,h e p,,braunstein2015;suarez2010,,,,,674,,,[]
Wichi-152_one-1,,Wichi,152_one,hotefwajhi,hotefwajhi,h o t e fʷ a χ h i,,braunstein2015;suarez2010,,,,,676 6540 6541,,,[]
Wichi-135_two-1,,Wichi,135_two,nitokw,nitokw,n i t o kʷ,,braunstein2015;suarez2010,,,,,2119,,,[]
Wichi-15_long-1,,Wichi,15_long,pitah,pitah,p i t a h,,braunstein2015;suarez2010,,,,,2622,,,[]
Wichi-136_littlequantityfew-1,,Wichi,136_littlequantityfew,niwefwa,niwefwa,n i w e fʷ a,,braunstein2015;suarez2010,,,,,1404,,,[]
Wichi-147_muchmany-1,,Wichi,147_muchmany,nitokw,nitokw,n i t o kʷ,,braunstein2015;suarez2010,,,,,218,,,[]
Wichi-39_sit-1,,Wichi,39_sit,tataypho,tataypho,t a + t ai pʰ o,,braunstein2015;suarez2010,,,,,6554 2656,,,"['_:3sg', 'sit']"
Wichi-35_spider-1,,Wichi,35_spider,chuhut,chuhut,tʃ u h u t,,braunstein2015;suarez2010,,,,,6559,,,[]
Wichi-126_liedown-1,,Wichi,126_liedown,imokaci,i+mo+kaci,i + m o + q a ts i,,braunstein2015;suarez2010,,,,,257 1460 4395,,,"['_:3sg', '?', 'lie.down']"
Wichi-150_ten-1,,Wichi,150_ten,tijwek,tijwek,t i fʷ e q,,braunstein2015;suarez2010,,,,,3441,,,['they.crash']
Wichi-132_float-1,,Wichi,132_float,i'pe' inot,i'pe' inot,i ʔ p e ʔ + i n o t,,braunstein2015;suarez2010,,,,,2706 2186,,,"['be.on', 'water']"
Wichi-128_flea-1,,Wichi,128_flea,mawuwu,mawuwu,m a w u w u,,braunstein2015;suarez2010,,,,,6577 6578,,,[]
Wichi-166_deer-1,,Wichi,166_deer,ch'iwase,ch'iwase,tʃˀ i w a s e,,braunstein2015;suarez2010,,,,,6579,,,[]
Wichi-42_hairhead-1,,Wichi,42_hairhead,law'ule,law'ule,l a + ˀw u l e,,braunstein2015;suarez2010,,,,,1149 6581,,,"['_:poss', 'hair']"
Wichi-254_penis-1,,Wichi,254_penis,lhu',lhu',ɬ u ʔ,,braunstein2015;suarez2010,,,,,2735,,,[]
Wichi-201_testicle-1,,Wichi,201_testicle,lachonis,lachonis,l a + tʃ o n i s,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,,,"['_:poss', 'testicles']"
Wichi-124_bed-1,,Wichi,124_bed,lamow'et,lamow'et,l a + m o + ˀw e t,,braunstein2015;suarez2010,,,,,1 1 4 9   2 2 3 1   ?,,,"['_:poss', 'sleep', 'place']"
Wichi-143_plantvb-1,,Wichi,143_plantvb,ithatcho,i+that+cho,i + tʰ a t + tʃ o,,braunstein2015;suarez2010,,,,,2766 4909 1545,,,"['_:3sg', 'plant', '_:dir']"
Wichi-123_burnvbintrans-1,,Wichi,123_burnvbintrans,y'u,y'u,ˀj u,,braunstein2015;suarez2010,,,,,2790,,,[]
Wichi-169_knife-1,,Wichi,169_knife,lachinaj,la+chinaj,l a + tʃ i n a χ,,braunstein2015;suarez2010,,,,,1 1 4 9   ?,,,"['_:poss', 'knife']"
Wichi-169_knife-2,,Wichi,169_knife,lakatnhat,la+katnhat,l a + q a t n̥ a t,,braunstein2015;suarez2010,,,,,1149 2819,,,"['_:poss', 'knife']"
Wichi-170_needle-1,,Wichi,170_needle,kanu,kanu,q a n u,,braunstein2015;suarez2010,,,,,1596,,,[]
Wichi-209_oldman-1,,Wichi,209_oldman,wumek,wumek,w u m e q,,braunstein2015;suarez2010,,,,,6609 354,,,[]
Wichi-151_twenty-1,,Wichi,151_twenty,wenti,wenti,w e n t i,,braunstein2015;suarez2010,,,,,6026,,,[]
Wichi-159_cook-1,,Wichi,159_cook,tapenek,tapenek,t a p e n e q,,braunstein2015;suarez2010,,,,,1699,,,[]
Wichi-210_oldwoman-1,,Wichi,210_oldwoman,wumek,wumek,w u m e q,,braunstein2015;suarez2010,,,,,6035 6623,,,[]
Wichi-142_sap-1,,Wichi,142_sap,hal'o lhits'i,hal'o lhits'i,h a ˀl o + ɬ i tsˀ i,,braunstein2015;suarez2010,,,,,6624 2872,,,"['tree', 'juice']"
Wichi-36_spiderweb-1,,Wichi,36_spiderweb,lhakanihyey,lha+ka+nihyey,ɬ a + q a + n i h j ei,,braunstein2015;suarez2010,,,,,5490 5106 909 6625,,,"['_:poss', '_:med', 'threads']"
Wichi-160_fox-1,,Wichi,160_fox,mawu,mawu,m a w u,,braunstein2015;suarez2010,,,,,4927,,,[]
Wichi-211_mule-1,,Wichi,211_mule,mula,mula,m u l a,,braunstein2015;suarez2010,,,,,953,,,[]
Wichi-161_wolf-1,,Wichi,161_wolf,mawutah,mawu+tah,m a w u + t a h,,braunstein2015;suarez2010,,,,,4786 2960,,,"['fox', '_:aum']"
Wichi-40_borntobe-1,,Wichi,40_borntobe,nichotcho,ni+chot+cho,n i + tʃ o t + tʃ o,,braunstein2015;suarez2010,,,,,2990 6443 1822,,,"['_:3sg', 'be.born', '_:down']"
Wichi-121_footprint-1,,Wichi,121_footprint,n'oyij,n'oyij,ˀn o j i χ,,braunstein2015;suarez2010,,,,,1855,,,[]
Wichi-144_mute-1,,Wichi,144_mute,wowo,wowo,w o w o,,braunstein2015;suarez2010,,,,,2402,,,[]
Wichi-134_itch-1,,Wichi,134_itch,hwiloh,hwiloh,w̥ i l o h,,braunstein2015;suarez2010,,,,,6701,,,[]
Wichi-137_potter-1,,Wichi,137_potter,tolhokwe wu,to+lhokwe+wu,t o + ɬ o kʷ e + w u,,braunstein2015;suarez2010,,,,,1105 6135 5234,,,"['_:poss', 'bucket', '_:maker']"
